Wave
	"Status"	"fully operational"
	"Name"	"Sotenäs Project (1)"
	"Commercial Readiness"	"commercial project"
	"Phase"	"1"
	"Country"	"Sweden"
	"Sea"	"Skagerrak"
	"Region"	"northwest of Kungshamn / Smögen"
	"Latitude (° N)"	"58.679"
	"Longitude (° E)"	"11.146"
	"Capacity [MW]"	"3"
	"Energy source"	"marine energy (wave)"
	"Number of converters"	"36"
	"(Estimated) begin of construction"	"01.01.2013"
	"(Estimated) commissioning"	"28.02.2017"
	"(Estimated) decommissioning"	""
	"Owner"	"Fortum"
	"Project developer"	"Seabased"
	"Operator"	"Fortum"
	"Converter manufacturer"	"Seabased"
	"Converter type"	"WEC S2.7"
	"Converter working principle"	"Point Absorber"
	"Converter capacity [MW]"	"0.083"
	"Website"	"http://www.seabased.com/en/projects/sotenas-wave-pover"
	"geometry"	"POINT (1240767.04438183 8111327.56949125)"

Bathymetry
	"Band 1"	"-43.4246"

