Marine energy testing facilities
	"Test_Facility"	"Japanese Marine Energy Centre"
	"Short_Name"	"JMEC"
	"Facility_Type"	"test site"
	"Sea"	"East China Sea"
	"Continent"	"Asia"
	"Country"	"Japan"
	"Region"	"North-west of Fukue Island, Goto, Nagasaki Prefecture"
	"Latitude"	"32.804"
	"Longitude"	"128.616"
	"Estimated_Commissioning"	""
	"Website"	""
	"Capacity"	""
	"Major_Projects"	""
	"Image"	""
	"tooltip"	""
	"geometry"	"POINT (14317467.62786767 3869317.045508)"

EEZ boundaries
	"id"	"1,559"
	"line_id"	"1,261"
	"line_name"	"Japan Straight Baseline"
	"line_type"	"Straight Baseline"
	"mrgid_sov1"	"2,121"
	"mrgid_ter1"	"2,121"
	"territory1"	"Japan"
	"sovereign1"	"Japan"
	"mrgid_ter2"	"0"
	"territory2"	""
	"mrgid_sov2"	"0"
	"sovereign2"	""
	"mrgid_eez1"	"8,487"
	"eez1"	"Japanese Exclusive Economic Zone"
	"mrgid_eez2"	"0"
	"eez2"	""
	"source1"	"Enforcement Order of the Law on the Territorial Sea and the Contiguous Zone (Cabinet Order No.210 of 1977, as amended by Cabinet Order No.383 of 1993, Cabinet Order No.206 of 1996 and Cabinet Order No.434 of 2001)"
	"url1"	"http://www.marineregions.org/documents/bulletin66e.pdf"
	"source2"	"Japan's Claimed Straight Baselines"
	"url2"	"http://www.marineregions.org/documents/ls120.jpg"
	"source3"	""
	"url3"	""
	"origin"	"Database"
	"doc_date"	"2002-04-01"
	"mrgid_jreg"	"0"
	"joint_reg"	""
	"length_km"	"441"
	"geometry"	"MULTILINESTRING ((14314758.8535917 3859483.81407709, 14338228.71290063 3919848.49476721, 14435416.81277931 4011471.2572059, 14483036.8171742 4062420.52041555, 14597386.67188352 4136622.07873091, 14722466.48862207 4169469.38425732))"

Bathymetry
	"Band 1"	"-44.9983"

