Tidal current
	"Status"	"early planning"
	"Name"	"Western Passage"
	"Commercial Readiness"	"commercial project"
	"Phase"	""
	"Country"	"USA"
	"Sea"	"Bay of Fundy"
	"Region"	"near Eastport, Maine"
	"Latitude (° N)"	"44.92"
	"Longitude (° E)"	"-66.987"
	"Capacity [MW]"	"7.5"
	"Energy source"	"marine energy (current)"
	"Number of converters"	"15"
	"(Estimated) begin of construction"	""
	"(Estimated) commissioning"	""
	"(Estimated) decommissioning"	""
	"Owner"	""
	"Project developer"	"Ocean Renewable Power Company (ORPC)"
	"Operator"	"Ocean Renewable Power Company (ORPC)"
	"Converter manufacturer"	"Ocean Renewable Power Company (ORPC)"
	"Converter type"	"TidGen TGU"
	"Converter working principle"	"Cross Flow Turbine"
	"Converter capacity [MW]"	"0.5"
	"Website"	"http://www.orpc.co/content.aspx?p=h3jCHHn6gcg%3d"
	"geometry"	"POINT (-7456958.72976902 5608935.90376402)"

EEZ boundaries
	"id"	"412"
	"line_id"	"2,048"
	"line_name"	"Canada - United States"
	"line_type"	"Treaty"
	"mrgid_sov1"	"2,169"
	"mrgid_ter1"	"2,169"
	"territory1"	"Canada"
	"sovereign1"	"Canada"
	"mrgid_ter2"	"2,204"
	"territory2"	"United States"
	"mrgid_sov2"	"2,204"
	"sovereign2"	"United States"
	"mrgid_eez1"	"8,493"
	"eez1"	"Canadian Exclusive Economic Zone"
	"mrgid_eez2"	"8,456"
	"eez2"	"United States Exclusive Economic Zone"
	"source1"	"United States Maritime Limits & Boundaries - NOAA - GIS & Other products"
	"url1"	"https://nauticalcharts.noaa.gov/data/us-maritime-limits-and-boundaries.html"
	"source2"	""
	"url2"	""
	"source3"	""
	"url3"	""
	"origin"	"External"
	"doc_date"	"NULL"
	"mrgid_jreg"	"0"
	"joint_reg"	""
	"length_km"	"41"
	"geometry"	"MULTILINESTRING ((-7468931.28850216 5633259.63400634, -7460817.66789606 5614269.13258227, -7459518.03209933 5612829.53301976, -7458054.79383183 5610251.8993018, -7454922.82697149 5607425.13447319, -7455313.83879797 5604971.16423356, -7456179.58628524 5602248.40595142, -7456416.88370605 5600648.13271862, -7456258.45670106 5599583.51662316, -7455597.89185207 5598090.43265921, -7455607.62406987 5596619.84446563, -7454543.45070346 5594619.15854457, -7450898.56136686 5594092.6587825, -7445650.41488272 5589179.20463885, -7447558.40512879 5586413.86186649))"

Bathymetry
	"Band 1"	"-26.0047"

